timestamp,filename,angle_deg,raw_angle,magnitude,exposure_us,gain
20251102_151035,scan_angle_0029.44deg_exp54974us_gain4.00_20251102_151035.jpg,29.443359,2011,2086,54974,4.0000
20251102_151035,scan_angle_0025.49deg_exp54974us_gain4.00_20251102_151035.jpg,25.488281,1966,2090,54974,4.0000
20251102_151035,scan_angle_0021.36deg_exp54974us_gain4.00_20251102_151035.jpg,21.357422,1919,2092,54974,4.0000
20251102_151036,scan_angle_0016.35deg_exp54974us_gain4.00_20251102_151036.jpg,16.347656,1862,2099,54974,4.0000
20251102_151036,scan_angle_0014.06deg_exp54974us_gain4.00_20251102_151036.jpg,14.062500,1836,2101,54974,4.0000
20251102_151036,scan_angle_0009.93deg_exp54974us_gain4.00_20251102_151036.jpg,9.931641,1789,2104,54974,4.0000
20251102_151036,scan_angle_0006.50deg_exp54974us_gain4.00_20251102_151036.jpg,6.503906,1750,2109,54974,4.0000
20251102_151037,scan_angle_0003.96deg_exp54974us_gain4.00_20251102_151037.jpg,3.955078,1721,2122,54974,4.0000
20251102_151037,scan_angle_0001.14deg_exp54974us_gain4.00_20251102_151037.jpg,1.142578,1689,2126,54974,4.0000
20251102_151037,scan_angle_0356.75deg_exp54974us_gain4.00_20251102_151037.jpg,356.748047,1639,2134,54974,4.0000
20251102_151038,scan_angle_0355.43deg_exp54974us_gain4.00_20251102_151038.jpg,355.429688,1624,2135,54974,4.0000
