timestamp,filename,angle_deg,raw_angle,magnitude,exposure_us,gain
20251023_202639,scan_angle_0243.19deg_exp68706us_gain2.00_20251023_202639.jpg,243.193359,3657,2057,68706,2.0000
20251023_202639,scan_angle_0250.05deg_exp68706us_gain2.00_20251023_202639.jpg,250.048828,3735,2055,68706,2.0000
20251023_202640,scan_angle_0261.21deg_exp68706us_gain2.00_20251023_202640.jpg,261.210938,3862,2072,68706,2.0000
20251023_202640,scan_angle_0275.01deg_exp68706us_gain2.00_20251023_202640.jpg,275.009766,4019,2068,68706,2.0000
20251023_202640,scan_angle_0292.15deg_exp68706us_gain2.00_20251023_202640.jpg,292.148438,118,2067,68706,2.0000
20251023_202640,scan_angle_0307.71deg_exp68706us_gain2.00_20251023_202640.jpg,307.705078,295,2070,68706,2.0000
20251023_202641,scan_angle_0317.02deg_exp68706us_gain2.00_20251023_202641.jpg,317.021484,401,2073,68706,2.0000
20251023_202641,scan_angle_0325.63deg_exp68706us_gain2.00_20251023_202641.jpg,325.634766,499,2079,68706,2.0000
20251023_202641,scan_angle_0333.02deg_exp68706us_gain2.00_20251023_202641.jpg,333.017578,583,2085,68706,2.0000
20251023_202642,scan_angle_0337.68deg_exp68706us_gain2.00_20251023_202642.jpg,337.675781,636,2086,68706,2.0000
20251023_202643,scan_angle_0337.15deg_exp68706us_gain2.00_20251023_202643.jpg,337.148438,630,2086,68706,2.0000
20251023_202643,scan_angle_0338.38deg_exp68706us_gain2.00_20251023_202643.jpg,338.378906,644,2091,68706,2.0000
20251023_202644,scan_angle_0340.22deg_exp68706us_gain2.00_20251023_202644.jpg,340.224609,665,2091,68706,2.0000
20251023_202644,scan_angle_0341.63deg_exp68706us_gain2.00_20251023_202644.jpg,341.630859,681,2090,68706,2.0000
20251023_202644,scan_angle_0342.42deg_exp68706us_gain2.00_20251023_202644.jpg,342.421875,690,2091,68706,2.0000
20251023_202644,scan_angle_0343.39deg_exp68706us_gain2.00_20251023_202644.jpg,343.388672,701,2092,68706,2.0000
20251023_202645,scan_angle_0343.92deg_exp68706us_gain2.00_20251023_202645.jpg,343.916016,707,2093,68706,2.0000
20251023_202645,scan_angle_0345.15deg_exp68706us_gain2.00_20251023_202645.jpg,345.146484,721,2093,68706,2.0000
20251023_202645,scan_angle_0346.29deg_exp68706us_gain2.00_20251023_202645.jpg,346.289062,734,2097,68706,2.0000
20251023_202646,scan_angle_0347.08deg_exp68706us_gain2.00_20251023_202646.jpg,347.080078,743,2099,68706,2.0000
20251023_202646,scan_angle_0347.96deg_exp68706us_gain2.00_20251023_202646.jpg,347.958984,753,2099,68706,2.0000
20251023_202646,scan_angle_0348.84deg_exp68706us_gain2.00_20251023_202646.jpg,348.837891,763,2099,68706,2.0000
20251023_202646,scan_angle_0349.37deg_exp68706us_gain2.00_20251023_202646.jpg,349.365234,769,2100,68706,2.0000
20251023_202647,scan_angle_0350.24deg_exp68706us_gain2.00_20251023_202647.jpg,350.244141,779,2096,68706,2.0000
20251023_202647,scan_angle_0351.47deg_exp68706us_gain2.00_20251023_202647.jpg,351.474609,793,2097,68706,2.0000
20251023_202647,scan_angle_0352.27deg_exp68706us_gain2.00_20251023_202647.jpg,352.265625,802,2099,68706,2.0000
20251023_202647,scan_angle_0352.97deg_exp68706us_gain2.00_20251023_202647.jpg,352.968750,810,2099,68706,2.0000
20251023_202648,scan_angle_0353.85deg_exp68706us_gain2.00_20251023_202648.jpg,353.847656,820,2101,68706,2.0000
20251023_202648,scan_angle_0354.99deg_exp68706us_gain2.00_20251023_202648.jpg,354.990234,833,2100,68706,2.0000
20251023_202648,scan_angle_0355.87deg_exp68706us_gain2.00_20251023_202648.jpg,355.869141,843,2101,68706,2.0000
20251023_202649,scan_angle_0356.22deg_exp68706us_gain2.00_20251023_202649.jpg,356.220703,847,2102,68706,2.0000
20251023_202649,scan_angle_0357.45deg_exp68706us_gain2.00_20251023_202649.jpg,357.451172,861,2103,68706,2.0000
20251023_202649,scan_angle_0358.15deg_exp68706us_gain2.00_20251023_202649.jpg,358.154297,869,2104,68706,2.0000
20251023_202649,scan_angle_0358.95deg_exp68706us_gain2.00_20251023_202649.jpg,358.945312,878,2105,68706,2.0000
20251023_202650,scan_angle_0000.26deg_exp68706us_gain2.00_20251023_202650.jpg,0.263672,893,2115,68706,2.0000
20251023_202650,scan_angle_0001.05deg_exp68706us_gain2.00_20251023_202650.jpg,1.054688,902,2114,68706,2.0000
20251023_202650,scan_angle_0002.29deg_exp68706us_gain2.00_20251023_202650.jpg,2.285156,916,2116,68706,2.0000
20251023_202650,scan_angle_0003.78deg_exp68706us_gain2.00_20251023_202650.jpg,3.779297,933,2118,68706,2.0000
20251023_202651,scan_angle_0004.83deg_exp68706us_gain2.00_20251023_202651.jpg,4.833984,945,2122,68706,2.0000
20251023_202651,scan_angle_0004.92deg_exp68706us_gain2.00_20251023_202651.jpg,4.921875,946,2124,68706,2.0000
