timestamp,filename,angle_deg,raw_angle,magnitude
20251022_005426,scan_angle_0352.88_deg_20251022_005426.jpg,352.880859,1922,2105
20251022_005430,scan_angle_0351.74_deg_20251022_005430.jpg,351.738281,1909,2106
20251022_005502,scan_angle_0326.51_deg_20251022_005502.jpg,326.513672,1622,2032
20251022_005505,scan_angle_0324.67_deg_20251022_005505.jpg,324.667969,1601,2034
20251022_005508,scan_angle_0320.54_deg_20251022_005508.jpg,320.537109,1554,2035
