timestamp,filename,angle_deg,raw_angle,magnitude,exposure_us,gain
20251022_221126,scan_angle_0181.41deg_exp363775us_gain1.50_20251022_221126.jpg,181.406250,23,2085,363775,1.5000
20251022_221126,scan_angle_0182.90deg_exp363775us_gain1.50_20251022_221126.jpg,182.900391,40,2085,363775,1.5000
20251022_221127,scan_angle_0185.89deg_exp363775us_gain1.50_20251022_221127.jpg,185.888672,74,2083,363775,1.5000
20251022_221128,scan_angle_0192.04deg_exp363775us_gain1.50_20251022_221128.jpg,192.041016,144,2090,363775,1.5000
20251022_221128,scan_angle_0200.57deg_exp363775us_gain1.50_20251022_221128.jpg,200.566406,241,2085,363775,1.5000
20251022_221129,scan_angle_0204.70deg_exp363775us_gain1.50_20251022_221129.jpg,204.697266,288,2086,363775,1.5000
20251022_221129,scan_angle_0210.15deg_exp363775us_gain1.50_20251022_221129.jpg,210.146484,350,2089,363775,1.5000
20251022_221129,scan_angle_0216.47deg_exp363775us_gain1.50_20251022_221129.jpg,216.474609,422,2094,363775,1.5000
20251022_221130,scan_angle_0223.07deg_exp363775us_gain1.50_20251022_221130.jpg,223.066406,497,2096,363775,1.5000
20251022_221130,scan_angle_0226.76deg_exp363775us_gain1.50_20251022_221130.jpg,226.757812,539,2100,363775,1.5000
20251022_221131,scan_angle_0228.60deg_exp363775us_gain1.50_20251022_221131.jpg,228.603516,560,2101,363775,1.5000
20251022_221132,scan_angle_0232.82deg_exp363775us_gain1.50_20251022_221132.jpg,232.822266,608,2106,363775,1.5000
20251022_221132,scan_angle_0239.94deg_exp363775us_gain1.50_20251022_221132.jpg,239.941406,689,2110,363775,1.5000
20251022_221133,scan_angle_0248.82deg_exp363775us_gain1.50_20251022_221133.jpg,248.818359,790,2118,363775,1.5000
20251022_221133,scan_angle_0256.03deg_exp363775us_gain1.50_20251022_221133.jpg,256.025391,872,2124,363775,1.5000
20251022_221133,scan_angle_0263.85deg_exp363775us_gain1.50_20251022_221133.jpg,263.847656,961,2129,363775,1.5000
20251022_221134,scan_angle_0267.28deg_exp363775us_gain1.50_20251022_221134.jpg,267.275391,1000,2133,363775,1.5000
20251022_221134,scan_angle_0270.79deg_exp363775us_gain1.50_20251022_221134.jpg,270.791016,1040,2134,363775,1.5000
20251022_221135,scan_angle_0272.64deg_exp363775us_gain1.50_20251022_221135.jpg,272.636719,1061,2136,363775,1.5000
20251022_221136,scan_angle_0282.48deg_exp363775us_gain1.50_20251022_221136.jpg,282.480469,1173,2119,363775,1.5000
20251022_221136,scan_angle_0290.48deg_exp363775us_gain1.50_20251022_221136.jpg,290.478516,1264,2123,363775,1.5000
20251022_221137,scan_angle_0298.39deg_exp363775us_gain1.50_20251022_221137.jpg,298.388672,1354,2128,363775,1.5000
20251022_221137,scan_angle_0304.54deg_exp363775us_gain1.50_20251022_221137.jpg,304.541016,1424,2127,363775,1.5000
20251022_221137,scan_angle_0311.75deg_exp363775us_gain1.50_20251022_221137.jpg,311.748047,1506,2127,363775,1.5000
20251022_221138,scan_angle_0316.58deg_exp363775us_gain1.50_20251022_221138.jpg,316.582031,1561,2126,363775,1.5000
20251022_221138,scan_angle_0318.96deg_exp363775us_gain1.50_20251022_221138.jpg,318.955078,1588,2123,363775,1.5000
20251022_221139,scan_angle_0320.19deg_exp363775us_gain1.50_20251022_221139.jpg,320.185547,1602,2124,363775,1.5000
20251022_221139,scan_angle_0326.51deg_exp363775us_gain1.50_20251022_221139.jpg,326.513672,1674,2120,363775,1.5000
20251022_221140,scan_angle_0331.00deg_exp363775us_gain1.50_20251022_221140.jpg,330.996094,1725,2117,363775,1.5000
20251022_221140,scan_angle_0335.39deg_exp363775us_gain1.50_20251022_221140.jpg,335.390625,1775,2112,363775,1.5000
20251022_221140,scan_angle_0342.77deg_exp363775us_gain1.50_20251022_221140.jpg,342.773438,1859,2106,363775,1.5000
20251022_221141,scan_angle_0347.08deg_exp363775us_gain1.50_20251022_221141.jpg,347.080078,1908,2102,363775,1.5000
20251022_221141,scan_angle_0354.02deg_exp363775us_gain1.50_20251022_221141.jpg,354.023438,1987,2095,363775,1.5000
20251022_221142,scan_angle_0358.07deg_exp363775us_gain1.50_20251022_221142.jpg,358.066406,2033,2095,363775,1.5000
20251022_221142,scan_angle_0001.58deg_exp363775us_gain1.50_20251022_221142.jpg,1.582031,2073,2093,363775,1.5000
