timestamp,filename,angle_deg,raw_angle,magnitude,exposure_us,gain
20251022_213220,scan_angle_0079.45deg_exp1000000us_gain1.50_20251022_213220.jpg,79.453125,1399,2080,1000000,1.5000
20251022_213220,scan_angle_0074.71deg_exp1000000us_gain1.50_20251022_213220.jpg,74.707031,1345,2082,1000000,1.5000
20251022_213220,scan_angle_0068.38deg_exp1000000us_gain1.50_20251022_213220.jpg,68.378906,1273,2079,1000000,1.5000
20251022_213221,scan_angle_0064.25deg_exp1000000us_gain1.50_20251022_213221.jpg,64.248047,1226,2075,1000000,1.5000
20251022_213221,scan_angle_0050.89deg_exp1000000us_gain1.50_20251022_213221.jpg,50.888672,1074,2081,1000000,1.5000
20251022_213222,scan_angle_0045.00deg_exp1000000us_gain1.50_20251022_213222.jpg,45.000000,1007,2070,1000000,1.5000
20251022_213222,scan_angle_0038.14deg_exp1000000us_gain1.50_20251022_213222.jpg,38.144531,929,2067,1000000,1.5000
20251022_213223,scan_angle_0024.35deg_exp1000000us_gain1.50_20251022_213223.jpg,24.345703,772,2054,1000000,1.5000
20251022_213223,scan_angle_0013.97deg_exp1000000us_gain1.50_20251022_213223.jpg,13.974609,654,2049,1000000,1.5000
20251022_213224,scan_angle_0004.83deg_exp1000000us_gain1.50_20251022_213224.jpg,4.833984,550,2045,1000000,1.5000
20251022_213224,scan_angle_0355.08deg_exp1000000us_gain1.50_20251022_213224.jpg,355.078125,439,2037,1000000,1.5000
